symbol,company_name,sector,yahoo_symbol,currency
SFL,Sheela Foam Limited,Unclassified,SFL.NS,INR
SGFIN,SG Finserve Limited,Unclassified,SGFIN.NS,INR
SGIL,Synergy Green Industries Limited,Unclassified,SGIL.NS,INR
SGL,STL Global Limited,Unclassified,SGL.NS,INR
SGMART,SG Mart Limited,Unclassified,SGMART.NS,INR
SHADOWFAX,Shadowfax Technologies Limited,Unclassified,SHADOWFAX.NS,INR
SHAH,Shah Metacorp Limited,Unclassified,SHAH.NS,INR
SHAHALLOYS,Shah Alloys Limited,Unclassified,SHAHALLOYS.NS,INR
SHAILY,Shaily Engineering Plastics Limited,Unclassified,SHAILY.NS,INR
SHAKTIPUMP,Shakti Pumps (India) Limited,Unclassified,SHAKTIPUMP.NS,INR
SHALBY,Shalby Limited,Unclassified,SHALBY.NS,INR
SHALPAINTS,Shalimar Paints Limited,Unclassified,SHALPAINTS.NS,INR
SHANKARA,Shankara Building Products Limited,Unclassified,SHANKARA.NS,INR
SHANTI,Shanti Overseas (India) Limited,Unclassified,SHANTI.NS,INR
SHANTIGEAR,Shanthi Gears Limited,Unclassified,SHANTIGEAR.NS,INR
SHANTIGOLD,Shanti Gold International Limited,Unclassified,SHANTIGOLD.NS,INR
SHARDACROP,Sharda Cropchem Limited,Unclassified,SHARDACROP.NS,INR
SHARDAMOTR,Sharda Motor Industries Limited,Unclassified,SHARDAMOTR.NS,INR
SHAREINDIA,Share India Securities Limited,Unclassified,SHAREINDIA.NS,INR
SHEKHAWATI,Shekhawati Industries Limited,Unclassified,SHEKHAWATI.NS,INR
SHEMAROO,Shemaroo Entertainment Limited,Unclassified,SHEMAROO.NS,INR
SHILCTECH,Shilchar Technologies Limited,Unclassified,SHILCTECH.NS,INR
SHILPAMED,Shilpa Medicare Limited,Unclassified,SHILPAMED.NS,INR
SHIVALIK,Shivalik Rasayan Limited,Unclassified,SHIVALIK.NS,INR
SHIVAMAUTO,Shivam Autotech Limited,Unclassified,SHIVAMAUTO.NS,INR
SHIVAMILLS,Shiva Mills Limited,Unclassified,SHIVAMILLS.NS,INR
SHIVATEX,Shiva Texyarn Limited,Unclassified,SHIVATEX.NS,INR
SHIVAUM,Shiv Aum Steels Limited,Unclassified,SHIVAUM.NS,INR
SHK,S H Kelkar and Company Limited,Unclassified,SHK.NS,INR
SHOPERSTOP,Shoppers Stop Limited,Unclassified,SHOPERSTOP.NS,INR
SHRADHA,Shradha Realty Limited,Unclassified,SHRADHA.NS,INR
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,Unclassified,SHREDIGCEM.NS,INR
SHREECEM,SHREE CEMENT LIMITED,Unclassified,SHREECEM.NS,INR
SHREEJISPG,Shreeji Shipping Global Limited,Unclassified,SHREEJISPG.NS,INR
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Unclassified,SHREEPUSHK.NS,INR
SHREERAMA,Shree Rama Multi-Tech Limited,Unclassified,SHREERAMA.NS,INR
SHRENIK,Shrenik Limited,Unclassified,SHRENIK.NS,INR
SHREYANIND,Shreyans Industries Limited,Unclassified,SHREYANIND.NS,INR
SHRINGARMS,Shringar House of Mangalsutra Limited,Unclassified,SHRINGARMS.NS,INR
SHRIPISTON,Shriram Pistons & Rings Limited,Unclassified,SHRIPISTON.NS,INR
SHRIRAMFIN,Shriram Finance Limited,Unclassified,SHRIRAMFIN.NS,INR
SHRIRAMPPS,Shriram Properties Limited,Unclassified,SHRIRAMPPS.NS,INR
SHYAMCENT,Shyam Century Ferrous Limited,Unclassified,SHYAMCENT.NS,INR
SHYAMMETL,Shyam Metalics and Energy Limited,Unclassified,SHYAMMETL.NS,INR
SHYAMTEL,Shyam Telecom Limited,Unclassified,SHYAMTEL.NS,INR
SICALLOG,Sical Logistics Limited,Unclassified,SICALLOG.NS,INR
SIEMENS,Siemens Limited,Unclassified,SIEMENS.NS,INR
SIGACHI,Sigachi Industries Limited,Unclassified,SIGACHI.NS,INR
SIGIND,Signet Industries Limited,Unclassified,SIGIND.NS,INR
SIGMA,Sigma Solve Limited,Unclassified,SIGMA.NS,INR
SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,Unclassified,SIGMAADV.NS,INR
SIGNATURE,Signatureglobal (India) Limited,Unclassified,SIGNATURE.NS,INR
SIGNPOST,Signpost India Limited,Unclassified,SIGNPOST.NS,INR
SIKKO,Sikko Industries Limited,Unclassified,SIKKO.NS,INR
SIL,Standard Industries Limited,Unclassified,SIL.NS,INR
SILGO,Silgo Retail Limited,Unclassified,SILGO.NS,INR
SILINV,SIL Investments Limited,Unclassified,SILINV.NS,INR
SILLYMONKS,Silly Monks Entertainment Limited,Unclassified,SILLYMONKS.NS,INR
SILVERTUC,Silver Touch Technologies Limited,Unclassified,SILVERTUC.NS,INR
SIMBHALS,Simbhaoli Sugars Limited,Unclassified,SIMBHALS.NS,INR
SIMPLEXINF,Simplex Infrastructures Limited,Unclassified,SIMPLEXINF.NS,INR
SINCLAIR,Sinclairs Hotels Limited,Unclassified,SINCLAIR.NS,INR
SINDHUTRAD,Sindhu Trade Links Limited,Unclassified,SINDHUTRAD.NS,INR
SINGERIND,Singer India Limited,Unclassified,SINGERIND.NS,INR
SINTERCOM,Sintercom India Limited,Unclassified,SINTERCOM.NS,INR
SIRCA,Sirca Paints India Limited,Unclassified,SIRCA.NS,INR
SIS,SIS LIMITED,Unclassified,SIS.NS,INR
SITINET,Siti Networks Limited,Unclassified,SITINET.NS,INR
SIYSIL,Siyaram Silk Mills Limited,Unclassified,SIYSIL.NS,INR
SJS,S.J.S. Enterprises Limited,Unclassified,SJS.NS,INR
SJVN,SJVN Limited,Unclassified,SJVN.NS,INR
SKFINDIA,SKF India Limited,Unclassified,SKFINDIA.NS,INR
SKFINDUS,SKF India (Industrial) Limited,Unclassified,SKFINDUS.NS,INR
SKIPPER,Skipper Limited,Unclassified,SKIPPER.NS,INR
SKMEGGPROD,SKM Egg Products Export (India) Limited,Unclassified,SKMEGGPROD.NS,INR
SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,Unclassified,SKYGOLD.NS,INR
SMARTLINK,Smartlink Holdings Limited,Unclassified,SMARTLINK.NS,INR
SMARTWORKS,Smartworks Coworking Spaces Limited,Unclassified,SMARTWORKS.NS,INR
SMCGLOBAL,SMC Global Securities Limited,Unclassified,SMCGLOBAL.NS,INR
SMLMAH,SML Mahindra Limited,Unclassified,SMLMAH.NS,INR
SMLT,Sarthak Metals Limited,Unclassified,SMLT.NS,INR
SMSPHARMA,SMS Pharmaceuticals Limited,Unclassified,SMSPHARMA.NS,INR
SNOWMAN,Snowman Logistics Limited,Unclassified,SNOWMAN.NS,INR
SOBHA,Sobha Limited,Unclassified,SOBHA.NS,INR
SOFTTECH,Softtech Engineers Limited,Unclassified,SOFTTECH.NS,INR
SOLARA,Solara Active Pharma Sciences Limited,Unclassified,SOLARA.NS,INR
SOLARINDS,Solar Industries India Limited,Unclassified,SOLARINDS.NS,INR
SOLARWORLD,Solarworld Energy Solutions Limited,Unclassified,SOLARWORLD.NS,INR
SOLEX,Solex Energy Limited,Unclassified,SOLEX.NS,INR
SOMANYCERA,Somany Ceramics Limited,Unclassified,SOMANYCERA.NS,INR
SOMATEX,Soma Textiles & Industries Limited,Unclassified,SOMATEX.NS,INR
SOMICONVEY,Somi Conveyor Beltings Limited,Unclassified,SOMICONVEY.NS,INR
SONACOMS,Sona BLW Precision Forgings Limited,Unclassified,SONACOMS.NS,INR
SONAMLTD,SONAM LIMITED,Unclassified,SONAMLTD.NS,INR
SONATSOFTW,Sonata Software Limited,Unclassified,SONATSOFTW.NS,INR
SOTL,Savita Oil Technologies Limited,Unclassified,SOTL.NS,INR
SOUTHBANK,The South Indian Bank Limited,Unclassified,SOUTHBANK.NS,INR
SOUTHWEST,South West Pinnacle Exploration Limited,Unclassified,SOUTHWEST.NS,INR
SPAL,S. P. Apparels Limited,Unclassified,SPAL.NS,INR
SPANDANA,Spandana Sphoorty Financial Limited,Unclassified,SPANDANA.NS,INR
SPARC,Sun Pharma Advanced Research Company Limited,Unclassified,SPARC.NS,INR
SPCENET,Spacenet Enterprises India Limited,Unclassified,SPCENET.NS,INR
SPECIALITY,Speciality Restaurants Limited,Unclassified,SPECIALITY.NS,INR
SPECTRUM,Spectrum Electrical Industries Limited,Unclassified,SPECTRUM.NS,INR
SPENCERS,Spencer's Retail Limited,Unclassified,SPENCERS.NS,INR
SPIC,Southern Petrochemicals Industries Corporation  Limited,Unclassified,SPIC.NS,INR
SPLIL,SPL Industries Limited,Unclassified,SPLIL.NS,INR
SPLPETRO,Supreme Petrochem Limited,Unclassified,SPLPETRO.NS,INR
SPMLINFRA,SPML Infra Limited,Unclassified,SPMLINFRA.NS,INR
SPORTKING,Sportking India Limited,Unclassified,SPORTKING.NS,INR
SRD,Shankar Lal Rampal Dye-Chem Limited,Unclassified,SRD.NS,INR
SREEL,Sreeleathers Limited,Unclassified,SREEL.NS,INR
SRF,SRF Limited,Unclassified,SRF.NS,INR
SRGHFL,SRG Housing Finance Limited,Unclassified,SRGHFL.NS,INR
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,Unclassified,SRHHYPOLTD.NS,INR
SRM,SRM Contractors Limited,Unclassified,SRM.NS,INR
SRTL,Shree Ram Twistex Limited,Unclassified,SRTL.NS,INR
SSDL,Saraswati Saree Depot Limited,Unclassified,SSDL.NS,INR
SSWL,Steel Strips Wheels Limited,Unclassified,SSWL.NS,INR
STALLION,Stallion India Fluorochemicals Limited,Unclassified,STALLION.NS,INR
STANLEY,Stanley Lifestyles Limited,Unclassified,STANLEY.NS,INR
STAR,Strides Pharma Science Limited,Unclassified,STAR.NS,INR
STARCEMENT,Star Cement Limited,Unclassified,STARCEMENT.NS,INR
STARHEALTH,Star Health and Allied Insurance Company Limited,Unclassified,STARHEALTH.NS,INR
STARPAPER,Star Paper Mills Limited,Unclassified,STARPAPER.NS,INR
STARTECK,Starteck Finance Limited,Unclassified,STARTECK.NS,INR
STCINDIA,The State Trading Corporation of India Limited,Unclassified,STCINDIA.NS,INR
STEELCAS,Steelcast Limited,Unclassified,STEELCAS.NS,INR
STEELCITY,Steel City Securities Limited,Unclassified,STEELCITY.NS,INR
STEELXIND,STEEL EXCHANGE INDIA LIMITED,Unclassified,STEELXIND.NS,INR
STEL,Stel Holdings Limited,Unclassified,STEL.NS,INR
STERTOOLS,Sterling Tools Limited,Unclassified,STERTOOLS.NS,INR
STLNETWORK,STL Networks Limited,Unclassified,STLNETWORK.NS,INR
STLTECH,Sterlite Technologies Limited,Unclassified,STLTECH.NS,INR
STOVEKRAFT,Stove Kraft Limited,Unclassified,STOVEKRAFT.NS,INR
STUDDS,Studds Accessories Limited,Unclassified,STUDDS.NS,INR
STYL,Seshaasai Technologies Limited,Unclassified,STYL.NS,INR
STYLAMIND,Stylam Industries Limited,Unclassified,STYLAMIND.NS,INR
STYLEBAAZA,Baazar Style Retail Limited,Unclassified,STYLEBAAZA.NS,INR
STYRENIX,Styrenix Performance Materials Limited,Unclassified,STYRENIX.NS,INR
SUBEXLTD,Subex Limited,Unclassified,SUBEXLTD.NS,INR
SUBROS,Subros Limited,Unclassified,SUBROS.NS,INR
SUDARCOLOR,Sudarshan Colorants India Limited,Unclassified,SUDARCOLOR.NS,INR
SUDARSCHEM,Sudarshan Chemical Industries Limited,Unclassified,SUDARSCHEM.NS,INR
SUDEEPPHRM,Sudeep Pharma Limited,Unclassified,SUDEEPPHRM.NS,INR
SUKHJITS,Sukhjit Starch & Chemicals Limited,Unclassified,SUKHJITS.NS,INR
SULA,Sula Vineyards Limited,Unclassified,SULA.NS,INR
SUMEETINDS,Sumeet Industries Limited,Unclassified,SUMEETINDS.NS,INR
SUMICHEM,Sumitomo Chemical India Limited,Unclassified,SUMICHEM.NS,INR
SUMIT,Sumit Woods Limited,Unclassified,SUMIT.NS,INR
SUMMITSEC,Summit Securities Limited,Unclassified,SUMMITSEC.NS,INR
SUNCLAY,Sundaram Clayton Limited,Unclassified,SUNCLAY.NS,INR
SUNDARAM,Sundaram Multi Pap Limited,Unclassified,SUNDARAM.NS,INR
SUNDARMFIN,Sundaram Finance Limited,Unclassified,SUNDARMFIN.NS,INR
SUNDRMBRAK,Sundaram Brake Linings Limited,Unclassified,SUNDRMBRAK.NS,INR
SUNDRMFAST,Sundram Fasteners Limited,Unclassified,SUNDRMFAST.NS,INR
SUNDROP,Sundrop Brands Limited,Unclassified,SUNDROP.NS,INR
SUNFLAG,Sunflag Iron And Steel Company Limited,Unclassified,SUNFLAG.NS,INR
SUNPHARMA,Sun Pharmaceutical Industries Limited,Unclassified,SUNPHARMA.NS,INR
SUNTECK,Sunteck Realty Limited,Unclassified,SUNTECK.NS,INR
SUNTV,Sun TV Network Limited,Unclassified,SUNTV.NS,INR
SUPERHOUSE,Superhouse Limited,Unclassified,SUPERHOUSE.NS,INR
SUPERSPIN,Super Spinning Mills Limited,Unclassified,SUPERSPIN.NS,INR
SUPRAJIT,Suprajit Engineering Limited,Unclassified,SUPRAJIT.NS,INR
SUPREME,Supreme Holdings & Hospitality (India) Limited,Unclassified,SUPREME.NS,INR
SUPREMEENG,Supreme Engineering Limited,Unclassified,SUPREMEENG.NS,INR
SUPREMEIND,Supreme Industries Limited,Unclassified,SUPREMEIND.NS,INR
SUPREMEINF,Supreme Infrastructure India Limited,Unclassified,SUPREMEINF.NS,INR
SUPRIYA,Supriya Lifescience Limited,Unclassified,SUPRIYA.NS,INR
SURAJEST,Suraj Estate Developers Limited,Unclassified,SURAJEST.NS,INR
SURAJLTD,Suraj Limited,Unclassified,SURAJLTD.NS,INR
SURAKSHA,Suraksha Diagnostic Limited,Unclassified,SURAKSHA.NS,INR
SURANASOL,Surana Solar Limited,Unclassified,SURANASOL.NS,INR
SURANAT&P,Surana Telecom and Power Limited,Unclassified,SURANAT&P.NS,INR
SURYALAXMI,Suryalakshmi Cotton Mills Limited,Unclassified,SURYALAXMI.NS,INR
SURYAROSNI,Surya Roshni Limited,Unclassified,SURYAROSNI.NS,INR
SURYODAY,Suryoday Small Finance Bank Limited,Unclassified,SURYODAY.NS,INR
SUTLEJTEX,Sutlej Textiles and Industries Limited,Unclassified,SUTLEJTEX.NS,INR
SUVEN,Suven Life Sciences Limited,Unclassified,SUVEN.NS,INR
SUVIDHAA,Suvidhaa Infoserve Limited,Unclassified,SUVIDHAA.NS,INR
SUYOG,Suyog Telematics Limited,Unclassified,SUYOG.NS,INR
SUZLON,Suzlon Energy Limited,Unclassified,SUZLON.NS,INR
SVLL,Shree Vasu Logistics Limited,Unclassified,SVLL.NS,INR
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,Unclassified,SVPGLOB.NS,INR
SWANCORP,SWAN CORP LIMITED,Unclassified,SWANCORP.NS,INR
SWANDEF,Swan Defence and Heavy Industries Limited,Unclassified,SWANDEF.NS,INR
SWARAJENG,Swaraj Engines Limited,Unclassified,SWARAJENG.NS,INR
SWELECTES,Swelect Energy Systems Limited,Unclassified,SWELECTES.NS,INR
SWIGGY,Swiggy Limited,Unclassified,SWIGGY.NS,INR
SWSOLAR,Sterling and Wilson Renewable Energy Limited,Unclassified,SWSOLAR.NS,INR
SYMPHONY,Symphony Limited,Unclassified,SYMPHONY.NS,INR
SYNCOMF,Syncom Formulations (India) Limited,Unclassified,SYNCOMF.NS,INR
SYNGENE,Syngene International Limited,Unclassified,SYNGENE.NS,INR
SYRMA,Syrma SGS Technology Limited,Unclassified,SYRMA.NS,INR
SYSTMTXC,Systematix Corporate Services Limited,Unclassified,SYSTMTXC.NS,INR
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,Unclassified,TAINWALCHM.NS,INR
TAJGVK,Taj GVK Hotels & Resorts Limited,Unclassified,TAJGVK.NS,INR
TAKE,Take Solutions Limited,Unclassified,TAKE.NS,INR
TALBROAUTO,Talbros Automotive Components Limited,Unclassified,TALBROAUTO.NS,INR
TANLA,Tanla Platforms Limited,Unclassified,TANLA.NS,INR
TARACHAND,Tara Chand InfraLogistic Solutions Limited,Unclassified,TARACHAND.NS,INR
TARAPUR,Tarapur Transformers Limited,Unclassified,TARAPUR.NS,INR
TARC,TARC Limited,Unclassified,TARC.NS,INR
TARIL,Transformers And Rectifiers (India) Limited,Unclassified,TARIL.NS,INR
TARMAT,Tarmat Limited,Unclassified,TARMAT.NS,INR
TARSONS,Tarsons Products Limited,Unclassified,TARSONS.NS,INR
TASTYBITE,Tasty Bite Eatables Limited,Unclassified,TASTYBITE.NS,INR
TATACAP,Tata Capital Limited,Unclassified,TATACAP.NS,INR
TATACHEM,Tata Chemicals Limited,Unclassified,TATACHEM.NS,INR
TATACOMM,Tata Communications Limited,Unclassified,TATACOMM.NS,INR
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,Unclassified,TATACONSUM.NS,INR
TATAELXSI,Tata Elxsi Limited,Unclassified,TATAELXSI.NS,INR
TATAINVEST,Tata Investment Corporation Limited,Unclassified,TATAINVEST.NS,INR
TATAPOWER,Tata Power Company Limited,Unclassified,TATAPOWER.NS,INR
TATASTEEL,Tata Steel Limited,Unclassified,TATASTEEL.NS,INR
TATATECH,Tata Technologies Limited,Unclassified,TATATECH.NS,INR
TATVA,Tatva Chintan Pharma Chem Limited,Unclassified,TATVA.NS,INR
TBOTEK,TBO Tek Limited,Unclassified,TBOTEK.NS,INR
TBZ,Tribhovandas Bhimji Zaveri Limited,Unclassified,TBZ.NS,INR
TCC,TCC Concept Limited,Unclassified,TCC.NS,INR
TCI,Transport Corporation of India Limited,Unclassified,TCI.NS,INR
TCIEXP,TCI Express Limited,Unclassified,TCIEXP.NS,INR
TCIFINANCE,TCI Finance Limited,Unclassified,TCIFINANCE.NS,INR
TCPLPACK,TCPL Packaging Limited,Unclassified,TCPLPACK.NS,INR
TCS,Tata Consultancy Services Limited,Unclassified,TCS.NS,INR
TDPOWERSYS,TD Power Systems Limited,Unclassified,TDPOWERSYS.NS,INR
TEAMGTY,Team India Guaranty Limited,Unclassified,TEAMGTY.NS,INR
TEAMLEASE,Teamlease Services Limited,Unclassified,TEAMLEASE.NS,INR
TECHM,Tech Mahindra Limited,Unclassified,TECHM.NS,INR
TECHNOE,Techno Electric & Engineering Company Limited,Unclassified,TECHNOE.NS,INR
TECILCHEM,TECIL Chemicals and Hydro Power Limited,Unclassified,TECILCHEM.NS,INR
TEGA,Tega Industries Limited,Unclassified,TEGA.NS,INR
TEJASNET,Tejas Networks Limited,Unclassified,TEJASNET.NS,INR
TEMBO,Tembo Global Industries Limited,Unclassified,TEMBO.NS,INR
TENNIND,Tenneco Clean Air India Limited,Unclassified,TENNIND.NS,INR
TERASOFT,Tera Software Limited,Unclassified,TERASOFT.NS,INR
TEXINFRA,Texmaco Infrastructure & Holdings Limited,Unclassified,TEXINFRA.NS,INR
TEXMOPIPES,Texmo Pipes and Products Limited,Unclassified,TEXMOPIPES.NS,INR
TEXRAIL,Texmaco Rail & Engineering Limited,Unclassified,TEXRAIL.NS,INR
TFCILTD,Tourism Finance Corporation of India Limited,Unclassified,TFCILTD.NS,INR
TFL,Transwarranty Finance Limited,Unclassified,TFL.NS,INR
TGBHOTELS,TGB Banquets And Hotels Limited,Unclassified,TGBHOTELS.NS,INR
THANGAMAYL,Thangamayil Jewellery Limited,Unclassified,THANGAMAYL.NS,INR
THEINVEST,The Investment Trust Of India Limited,Unclassified,THEINVEST.NS,INR
THEJO,Thejo Engineering Limited,Unclassified,THEJO.NS,INR
THELEELA,Leela Palaces Hotels & Resorts Limited,Unclassified,THELEELA.NS,INR
THEMISMED,Themis Medicare Limited,Unclassified,THEMISMED.NS,INR
THERMAX,Thermax Limited,Unclassified,THERMAX.NS,INR
THOMASCOOK,Thomas Cook  (India)  Limited,Unclassified,THOMASCOOK.NS,INR
THOMASCOTT,Thomas Scott (India) Limited,Unclassified,THOMASCOTT.NS,INR
THYROCARE,Thyrocare Technologies Limited,Unclassified,THYROCARE.NS,INR
TI,Tilaknagar Industries Limited,Unclassified,TI.NS,INR
TICL,Twamev Construction and Infrastructure Limited,Unclassified,TICL.NS,INR
TIGERLOGS,Tiger Logistics (India) Limited,Unclassified,TIGERLOGS.NS,INR
TIIL,Technocraft Industries (India) Limited,Unclassified,TIIL.NS,INR
TIINDIA,Tube Investments of India Limited,Unclassified,TIINDIA.NS,INR
TIJARIA,Tijaria Polypipes Limited,Unclassified,TIJARIA.NS,INR
TIL,TIL Limited,Unclassified,TIL.NS,INR
TIMETECHNO,Time Technoplast Limited,Unclassified,TIMETECHNO.NS,INR
TIMKEN,Timken India Limited,Unclassified,TIMKEN.NS,INR
TINNARUBR,Tinna Rubber and Infrastructure Limited,Unclassified,TINNARUBR.NS,INR
TIPSFILMS,Tips Films Limited,Unclassified,TIPSFILMS.NS,INR
TIPSMUSIC,Tips Music Limited,Unclassified,TIPSMUSIC.NS,INR
TIRUMALCHM,Thirumalai Chemicals Limited,Unclassified,TIRUMALCHM.NS,INR
TIRUPATIFL,Tirupati Forge Limited,Unclassified,TIRUPATIFL.NS,INR
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,Unclassified,TITAGARH.NS,INR
TITAN,Titan Company Limited,Unclassified,TITAN.NS,INR
TMB,Tamilnad Mercantile Bank Limited,Unclassified,TMB.NS,INR
TMCV,Tata Motors Limited,Unclassified,TMCV.NS,INR
TMPV,Tata Motors Passenger Vehicles Limited,Unclassified,TMPV.NS,INR
TNPETRO,Tamilnadu PetroProducts Limited,Unclassified,TNPETRO.NS,INR
TNPL,Tamil Nadu Newsprint & Papers Limited,Unclassified,TNPL.NS,INR
TNTELE,Tamilnadu Telecommunication Limited,Unclassified,TNTELE.NS,INR
TOKYOPLAST,Tokyo Plast International Limited,Unclassified,TOKYOPLAST.NS,INR
TOLINS,Tolins Tyres Limited,Unclassified,TOLINS.NS,INR
TORNTPHARM,Torrent Pharmaceuticals Limited,Unclassified,TORNTPHARM.NS,INR
TORNTPOWER,Torrent Power Limited,Unclassified,TORNTPOWER.NS,INR
TOTAL,Total Transport Systems Limited,Unclassified,TOTAL.NS,INR
TOUCHWOOD,Touchwood Entertainment Limited,Unclassified,TOUCHWOOD.NS,INR
TPHQ,Teamo Productions HQ Limited,Unclassified,TPHQ.NS,INR
TPLPLASTEH,TPL Plastech Limited,Unclassified,TPLPLASTEH.NS,INR
TRACXN,Tracxn Technologies Limited,Unclassified,TRACXN.NS,INR
TRANSRAILL,Transrail Lighting Limited,Unclassified,TRANSRAILL.NS,INR
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,Unclassified,TRANSWORLD.NS,INR
TRAVELFOOD,Travel Food Services Limited,Unclassified,TRAVELFOOD.NS,INR
TREEHOUSE,Tree House Education & Accessories Limited,Unclassified,TREEHOUSE.NS,INR
TREJHARA,TREJHARA SOLUTIONS LIMITED,Unclassified,TREJHARA.NS,INR
TREL,Transindia Real Estate Limited,Unclassified,TREL.NS,INR
TRENT,Trent Limited,Unclassified,TRENT.NS,INR
TRF,TRF Limited,Unclassified,TRF.NS,INR
TRIDENT,Trident Limited,Unclassified,TRIDENT.NS,INR
TRIGYN,Trigyn Technologies Limited,Unclassified,TRIGYN.NS,INR
TRITURBINE,Triveni Turbine Limited,Unclassified,TRITURBINE.NS,INR
TRIVENI,Triveni Engineering & Industries Limited,Unclassified,TRIVENI.NS,INR
TRU,TruCap Finance Limited,Unclassified,TRU.NS,INR
TRUALT,TruAlt Bioenergy Limited,Unclassified,TRUALT.NS,INR
TSFINV,TSF INVESTMENTS LIMITED,Unclassified,TSFINV.NS,INR
TTKHLTCARE,TTK Healthcare Limited,Unclassified,TTKHLTCARE.NS,INR
TTKPRESTIG,TTK Prestige Limited,Unclassified,TTKPRESTIG.NS,INR
TTL,T T Limited,Unclassified,TTL.NS,INR
TTML,Tata Teleservices (Maharashtra) Limited,Unclassified,TTML.NS,INR
TVSELECT,TVS Electronics Limited,Unclassified,TVSELECT.NS,INR
TVSHLTD,TVS Holdings Limited,Unclassified,TVSHLTD.NS,INR
TVSMOTOR,TVS Motor Company Limited,Unclassified,TVSMOTOR.NS,INR
TVSSCS,TVS Supply Chain Solutions Limited,Unclassified,TVSSCS.NS,INR
TVSSRICHAK,TVS Srichakra Limited,Unclassified,TVSSRICHAK.NS,INR
TVTODAY,TV Today Network Limited,Unclassified,TVTODAY.NS,INR
TVVISION,TV Vision Limited,Unclassified,TVVISION.NS,INR
UBL,United Breweries Limited,Unclassified,UBL.NS,INR
UCAL,UCAL LIMITED,Unclassified,UCAL.NS,INR
UCOBANK,UCO Bank,Unclassified,UCOBANK.NS,INR
UDS,Updater Services Limited,Unclassified,UDS.NS,INR
UEL,Ujaas Energy Limited,Unclassified,UEL.NS,INR
UFBL,United Foodbrands Limited,Unclassified,UFBL.NS,INR
UFLEX,UFLEX Limited,Unclassified,UFLEX.NS,INR
UFO,UFO Moviez India Limited,Unclassified,UFO.NS,INR
UGARSUGAR,The Ugar Sugar Works Limited,Unclassified,UGARSUGAR.NS,INR
UGROCAP,Ugro Capital Limited,Unclassified,UGROCAP.NS,INR
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Unclassified,UJJIVANSFB.NS,INR
ULTRACEMCO,UltraTech Cement Limited,Unclassified,ULTRACEMCO.NS,INR
UMAEXPORTS,Uma Exports Limited,Unclassified,UMAEXPORTS.NS,INR
UMESLTD,Usha Martin Education & Solutions Limited,Unclassified,UMESLTD.NS,INR
UMIYA-MRO,UMIYA BUILDCON LIMITED,Unclassified,UMIYA-MRO.NS,INR
UNICHEMLAB,Unichem Laboratories Limited,Unclassified,UNICHEMLAB.NS,INR
UNIDT,United Drilling Tools Limited,Unclassified,UNIDT.NS,INR
UNIECOM,Unicommerce Esolutions Limited,Unclassified,UNIECOM.NS,INR
UNIENTER,Uniphos Enterprises Limited,Unclassified,UNIENTER.NS,INR
UNIINFO,Uniinfo Telecom Services Limited,Unclassified,UNIINFO.NS,INR
UNIMECH,Unimech Aerospace and Manufacturing Limited,Unclassified,UNIMECH.NS,INR
UNIONBANK,Union Bank of India,Unclassified,UNIONBANK.NS,INR
UNIPARTS,Uniparts India Limited,Unclassified,UNIPARTS.NS,INR
UNITDSPR,United Spirits Limited,Unclassified,UNITDSPR.NS,INR
UNITECH,Unitech Limited,Unclassified,UNITECH.NS,INR
UNITEDPOLY,United Polyfab Gujarat Limited,Unclassified,UNITEDPOLY.NS,INR
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,Unclassified,UNITEDTEA.NS,INR
UNIVASTU,Univastu India Limited,Unclassified,UNIVASTU.NS,INR
UNIVCABLES,Universal Cables Limited,Unclassified,UNIVCABLES.NS,INR
UNIVPHOTO,Universus Photo Imagings Limited,Unclassified,UNIVPHOTO.NS,INR
UNOMINDA,UNO Minda Limited,Unclassified,UNOMINDA.NS,INR
UPL,UPL Limited,Unclassified,UPL.NS,INR
URAVIDEF,Uravi Defence and Technology Limited,Unclassified,URAVIDEF.NS,INR
URBANCO,Urban Company Limited,Unclassified,URBANCO.NS,INR
URJA,Urja Global Limited,Unclassified,URJA.NS,INR
USHAMART,Usha Martin Limited,Unclassified,USHAMART.NS,INR
USK,Udayshivakumar Infra Limited,Unclassified,USK.NS,INR
UTIAMC,UTI Asset Management Company Limited,Unclassified,UTIAMC.NS,INR
UTKARSHBNK,Utkarsh Small Finance Bank Limited,Unclassified,UTKARSHBNK.NS,INR
UTLSOLAR,Fujiyama Power Systems Limited,Unclassified,UTLSOLAR.NS,INR
UTTAMSUGAR,Uttam Sugar Mills Limited,Unclassified,UTTAMSUGAR.NS,INR
UYFINCORP,U. Y. Fincorp Limited,Unclassified,UYFINCORP.NS,INR
