symbol,company_name,sector,yahoo_symbol,currency
ADANIGREEN,Adani Green Energy Ltd,Unclassified,ADANIGREEN.BO,INR
UNICK,Unick Fix-A-Form And Printers Ltd,Unclassified,UNICK.BO,INR
SOLARA,Solara Active Pharma Sciences Ltd,Unclassified,SOLARA.BO,INR
GAYAHWS,Gayatri Highways Ltd,Unclassified,GAYAHWS.BO,INR
RITES,RITES Ltd,Unclassified,RITES.BO,INR
FINEORG,Fine Organic Industries Ltd,Unclassified,FINEORG.BO,INR
VARROC,Varroc Engineering Ltd,Unclassified,VARROC.BO,INR
RAJNISH,Rajnish Wellness Ltd,Unclassified,RAJNISH.BO,INR
GUJWIND,Gujarat Winding Systems Ltd,Unclassified,GUJWIND.BO,INR
STRAEXPO,Sophia Traexpo Ltd,Unclassified,STRAEXPO.BO,INR
RAWEDGE,Raw Edge Industrial Solutions Ltd,Unclassified,RAWEDGE.BO,INR
SUPERSHAKT,Supershakti Metaliks Ltd,Unclassified,SUPERSHAKT.BO,INR
ASHNI,Ashnisha Industries Ltd,Unclassified,ASHNI.BO,INR
RACONTEUR,Raconteur Global Resources Ltd,Unclassified,RACONTEUR.BO,INR
HDFCAMC,HDFC Asset Management Company Ltd,Unclassified,HDFCAMC.BO,INR
VIVANTA,Vivanta Industries Ltd,Unclassified,VIVANTA.BO,INR
FRATELLI,Fratelli Vineyards Ltd,Unclassified,FRATELLI.BO,INR
CREDITACC,CreditAccess Grameen Ltd,Unclassified,CREDITACC.BO,INR
AMINTAN,Amin Tannery Ltd,Unclassified,AMINTAN.BO,INR
DEEP,Deep Polymers Ltd,Unclassified,DEEP.BO,INR
SMEL,Sungold Media and Entertainment Ltd,Unclassified,SMEL.BO,INR
NEXT50IETF,ICICI Prudential Nifty Next 50 ETF,Unclassified,NEXT50IETF.BO,INR
ASRL,Add-Shop ERetail Ltd,Unclassified,ASRL.BO,INR
SPACEINCUBA,Space Incubatrics Technologies Ltd,Unclassified,SPACEINCUBA.BO,INR
SGIL,Synergy Green Industries Ltd,Unclassified,SGIL.BO,INR
RANJEET,Ranjeet Mechatronics Ltd,Unclassified,RANJEET.BO,INR
IRCON,IRCON International Ltd,Unclassified,IRCON.BO,INR
SKYGOLD,Sky Gold And Diamonds Ltd,Unclassified,SKYGOLD.BO,INR
SETFSN50,SBI - ETF - SENSEX NEXT 50,Unclassified,SETFSN50.BO,INR
MACH,Mac Hotels Ltd,Unclassified,MACH.BO,INR
MANORAMA,Manorama Industries Ltd,Unclassified,MANORAMA.BO,INR
INNOVATIVE,Innovative Ideals and Services (India) Ltd,Unclassified,INNOVATIVE.BO,INR
AAVAS,AAVAS Financiers Ltd,Unclassified,AAVAS.BO,INR
GRSE,Garden Reach Shipbuilders & Engineers Ltd,Unclassified,GRSE.BO,INR
A1L,A-1 Ltd,Unclassified,A1L.BO,INR
DOLFIN,Dolfin Rubbers Ltd,Unclassified,DOLFIN.BO,INR
SHUBHAM,Shubham Polyspin Ltd,Unclassified,SHUBHAM.BO,INR
AKI,AKI India Ltd,Unclassified,AKI.BO,INR
SUNRETAIL,Sun Retail Ltd,Unclassified,SUNRETAIL.BO,INR
SMGOLD,S. M. Gold Ltd,Unclassified,SMGOLD.BO,INR
VIVIDM,Vivid Mercantile Ltd,Unclassified,VIVIDM.BO,INR
BCPL,BCPL Railway Infrastructure Ltd,Unclassified,BCPL.BO,INR
ATGL,Adani Total Gas Ltd,Unclassified,ATGL.BO,INR
PHOSPHATE,The Phosphate Company Ltd,Unclassified,PHOSPHATE.BO,INR
NIFTYETF,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),Unclassified,NIFTYETF.BO,INR
TECHNOE,Techno Electric & Engineering Company Ltd,Unclassified,TECHNOE.BO,INR
RONI,Roni Households Ltd,Unclassified,RONI.BO,INR
SKIFL,Shree Krishna Infrastructure Ltd,Unclassified,SKIFL.BO,INR
DGL,Diksha Greens Ltd,Unclassified,DGL.BO,INR
ARYAN,Aryan Share and Stock Brokers Ltd,Unclassified,ARYAN.BO,INR
NIVAKA,Nivaka Fashions Ltd,Unclassified,NIVAKA.BO,INR
DALBHARAT,Dalmia Bharat Ltd,Unclassified,DALBHARAT.BO,INR
ABSLNN50ET,Aditya Birla Sun Life Nifty Next 50 ETF,Unclassified,ABSLNN50ET.BO,INR
NILASPACES,Nila Spaces Ltd,Unclassified,NILASPACES.BO,INR
SRD,Shankar Lal Rampal Dye-Chem Ltd,Unclassified,SRD.BO,INR
TREJHARA,Trejhara Solutions Ltd,Unclassified,TREJHARA.BO,INR
DECCAN,Deccan Health Care Ltd,Unclassified,DECCAN.BO,INR
AXITA,Axita Cotton Ltd,Unclassified,AXITA.BO,INR
KPIGREEN,KPI Green Energy Ltd,Unclassified,KPIGREEN.BO,INR
HIKLASS,Hi-Klass Trading and Investment Ltd,Unclassified,HIKLASS.BO,INR
RPSGVENT,RPSG Ventures Ltd,Unclassified,RPSGVENT.BO,INR
SPENCERS,Spencers Retail Ltd,Unclassified,SPENCERS.BO,INR
GLOSTERLTD,Gloster Ltd,Unclassified,GLOSTERLTD.BO,INR
XELPMOC,Xelpmoc Design and Tech Ltd,Unclassified,XELPMOC.BO,INR
SPACAPS,SPA Capital Services Ltd,Unclassified,SPACAPS.BO,INR
RITCO,Ritco Logistics Ltd,Unclassified,RITCO.BO,INR
CHALET,Chalet Hotels Ltd,Unclassified,CHALET.BO,INR
ANMOL,Anmol India Ltd,Unclassified,ANMOL.BO,INR
JONJUA,Jonjua Overseas Ltd,Unclassified,JONJUA.BO,INR
KRANTI,Kranti Industries Ltd,Unclassified,KRANTI.BO,INR
ANUP,The Anup Engineering Ltd,Unclassified,ANUP.BO,INR
GLAAMUP,Glaam Up Jwel Ltd,Unclassified,GLAAMUP.BO,INR
ARVINDFASN,Arvind Fashions Ltd,Unclassified,ARVINDFASN.BO,INR
MAHIP,Mahip Industries Ltd,Unclassified,MAHIP.BO,INR
SNXT50BETA,UTI BSE Sensex Next 50 ETF,Unclassified,SNXT50BETA.BO,INR
JYOTIN,Jyot International Marketing Ltd,Unclassified,JYOTIN.BO,INR
AGOL,Ashapuri Gold Ornament Ltd,Unclassified,AGOL.BO,INR
AARTECH,Aartech Solonics Ltd,Unclassified,AARTECH.BO,INR
HBEL,Humming Bird Education Ltd,Unclassified,HBEL.BO,INR
MSTCLTD,MSTC Ltd,Unclassified,MSTCLTD.BO,INR
ROOPSHRI,Roopshri Resorts Ltd,Unclassified,ROOPSHRI.BO,INR
CHANDNIMACH,Chandni Machines Ltd,Unclassified,CHANDNIMACH.BO,INR
NSL,Northern Spirits Ltd,Unclassified,NSL.BO,INR
RVNL,Rail Vikas Nigam Ltd,Unclassified,RVNL.BO,INR
METROPOLIS,Metropolis Healthcare Ltd,Unclassified,METROPOLIS.BO,INR
KPITTECH,KPIT Technologies Ltd,Unclassified,KPITTECH.BO,INR
POLYCAB,Polycab India Ltd,Unclassified,POLYCAB.BO,INR
VRFILMS,V R Films & Studios Ltd,Unclassified,VRFILMS.BO,INR
VIKASLIFE,Vikas Lifecare Ltd,Unclassified,VIKASLIFE.BO,INR
NEOGEN,Neogen Chemicals Ltd,Unclassified,NEOGEN.BO,INR
GKP,G. K. P. Printing & Packaging Ltd,Unclassified,GKP.BO,INR
EVANS,Evans Electric Ltd,Unclassified,EVANS.BO,INR
BMW,BMW Industries Ltd,Unclassified,BMW.BO,INR
AEPL,Artemis Electricals and Projects Ltd,Unclassified,AEPL.BO,INR
DEL,Dhanashree Electronics Ltd,Unclassified,DEL.BO,INR
HARISH,Harish Textile Engineers Ltd,Unclassified,HARISH.BO,INR
PPL,Prakash Pipes Ltd,Unclassified,PPL.BO,INR
DGCONTENT,Digicontent Ltd,Unclassified,DGCONTENT.BO,INR
PARSHVA,Parshva Enterprises Ltd,Unclassified,PARSHVA.BO,INR
ARL,Anand Rayons Ltd,Unclassified,ARL.BO,INR
MURAE,Murae Organisor Ltd,Unclassified,MURAE.BO,INR
SBC,SBC Exports Ltd,Unclassified,SBC.BO,INR
INDIAMART,IndiaMART InterMESH Ltd,Unclassified,INDIAMART.BO,INR
CPML,City Pulse Multiventures Ltd,Unclassified,CPML.BO,INR
SKIEL,SK International Export Ltd,Unclassified,SKIEL.BO,INR
DCMNVL,DCM Nouvelle Ltd,Unclassified,DCMNVL.BO,INR
BANKIETF,ICICI Prudential Nifty Bank ETF,Unclassified,BANKIETF.BO,INR
SNXT50BEES,Nippon India ETF S&P BSE Sensex Next 50,Unclassified,SNXT50BEES.BO,INR
AFFLE,Affle 3I Ltd,Unclassified,AFFLE.BO,INR
PVTBANIETF,ICICI Prudential Nifty Private Bank ETF,Unclassified,PVTBANIETF.BO,INR
SPANDANA,Spandana Sphoorty Financial Ltd,Unclassified,SPANDANA.BO,INR
SWSOLAR,Sterling and Wilson Renewable Energy Ltd,Unclassified,SWSOLAR.BO,INR
TRANSPACT,Transpact Enterprises Ltd,Unclassified,TRANSPACT.BO,INR
ALPHALOGIC,Alphalogic Techsys Ltd,Unclassified,ALPHALOGIC.BO,INR
NOVATEOR,Novateor Research Laboratories Ltd,Unclassified,NOVATEOR.BO,INR
360ONE,360 ONE WAM LTD,Unclassified,360ONE.BO,INR
IIFLCAPS,IIFL Capital Services Ltd,Unclassified,IIFLCAPS.BO,INR
MUFIN,Mufin Green Finance Ltd,Unclassified,MUFIN.BO,INR
MISQUITA,Misquita Engineering Ltd,Unclassified,MISQUITA.BO,INR
GALACTICO,Galactico Corporate Services Ltd,Unclassified,GALACTICO.BO,INR
VEL,Vaxfab Enterprises Ltd,Unclassified,VEL.BO,INR
FLUOROCHEM,Gujarat Fluorochemicals Ltd,Unclassified,FLUOROCHEM.BO,INR
IRCTC,Indian Railway Catering and Tourism Corporation Ltd,Unclassified,IRCTC.BO,INR
GOBLIN,Goblin India Ltd,Unclassified,GOBLIN.BO,INR
VISHWARAJ,Vishwaraj Sugar Industries Ltd,Unclassified,VISHWARAJ.BO,INR
GREENPANEL,Greenpanel Industries Ltd,Unclassified,GREENPANEL.BO,INR
SHAHLON,Shahlon Silk Industries Ltd,Unclassified,SHAHLON.BO,INR
ABSLBANETF,Aditya Birla Sun Life Nifty Bank ETF,Unclassified,ABSLBANETF.BO,INR
MOUNT,Mount Housing and Infrastructure Ltd,Unclassified,MOUNT.BO,INR
ANUROOP,Anuroop Packaging Ltd,Unclassified,ANUROOP.BO,INR
CSBBANK,CSB Bank Ltd,Unclassified,CSBBANK.BO,INR
UJJIVANSFB,Ujjivan Small Finance Bank Ltd,Unclassified,UJJIVANSFB.BO,INR
HINDWAREAP,Hindware Home Innovation Ltd,Unclassified,HINDWAREAP.BO,INR
EASUN,Easun Capital Markets Ltd,Unclassified,EASUN.BO,INR
PRINCEPIPE,Prince Pipes and Fittings Ltd,Unclassified,PRINCEPIPE.BO,INR
VALENCIA,Valencia Nutrition Ltd,Unclassified,VALENCIA.BO,INR
ASSAMENT,Assam Entrade Ltd,Unclassified,ASSAMENT.BO,INR
GIANLIFE,Gian Life Care Ltd,Unclassified,GIANLIFE.BO,INR
ARTEMISMED,Artemis Medicare Services Ltd,Unclassified,ARTEMISMED.BO,INR
SUMICHEM,Sumitomo Chemical India Ltd,Unclassified,SUMICHEM.BO,INR
MIDCAPIETF,ICICI Prudential Nifty Midcap 150 ETF,Unclassified,MIDCAPIETF.BO,INR
NEXT50,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),Unclassified,NEXT50.BO,INR
TRANWAY21,Tranway21 Technologies Ltd,Unclassified,TRANWAY21.BO,INR
VARDHANCFL,Vardhan Capital & Finance Ltd,Unclassified,VARDHANCFL.BO,INR
UNIVPHOTO,Universus Photo Imagings Ltd,Unclassified,UNIVPHOTO.BO,INR
CBPL,Chandra Bhagat Pharma Ltd,Unclassified,CBPL.BO,INR
OCTAVIUSPL,Octavius Plantations Ltd,Unclassified,OCTAVIUSPL.BO,INR
COHANCE,Cohance Lifesciences Ltd,Unclassified,COHANCE.BO,INR
SMAUTO,SM Auto Stamping Ltd,Unclassified,SMAUTO.BO,INR
SBICARD,SBI Cards and Payment Services Ltd,Unclassified,SBICARD.BO,INR
08MPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08MPD.BO,INR
08ADR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08ADR.BO,INR
08MPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08MPR.BO,INR
08AMD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08AMD.BO,INR
08AMR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08AMR.BO,INR
08BPB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),Unclassified,08BPB.BO,INR
08GPG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),Unclassified,08GPG.BO,INR
08ABB,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),Unclassified,08ABB.BO,INR
08QPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08QPD.BO,INR
08AGG,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),Unclassified,08AGG.BO,INR
08QPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08QPR.BO,INR
08AQD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08AQD.BO,INR
08DPD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08DPD.BO,INR
08AQR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08AQR.BO,INR
08DPR,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08DPR.BO,INR
08ADD,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Unclassified,08ADD.BO,INR
ROJL,RO Jewels Ltd,Unclassified,ROJL.BO,INR
COSPOWER,Cospower Engineering Ltd,Unclassified,COSPOWER.BO,INR
11DPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,Unclassified,11DPR.BO,INR
11GPG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,Unclassified,11GPG.BO,INR
11MPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Unclassified,11MPD.BO,INR
11MPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,Unclassified,11MPR.BO,INR
11QPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Unclassified,11QPD.BO,INR
11QPR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,Unclassified,11QPR.BO,INR
11ADD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,Unclassified,11ADD.BO,INR
11ADR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,Unclassified,11ADR.BO,INR
11AGG,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,Unclassified,11AGG.BO,INR
11AMD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Unclassified,11AMD.BO,INR
11AMR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,Unclassified,11AMR.BO,INR
11AQD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Unclassified,11AQD.BO,INR
11AQR,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,Unclassified,11AQR.BO,INR
11DPD,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,Unclassified,11DPD.BO,INR
POWERINDIA,Hitachi Energy India Ltd,Unclassified,POWERINDIA.BO,INR
DJML,DJ Mediaprint & Logistics Ltd,Unclassified,DJML.BO,INR
NIRMITEE,Nirmitee Robotics India Ltd,Unclassified,NIRMITEE.BO,INR
NATURAL,Natural Biocon (India) Ltd,Unclassified,NATURAL.BO,INR
REGIS,Regis Industries Ltd,Unclassified,REGIS.BO,INR
BILLWIN,Billwin Industries Ltd,Unclassified,BILLWIN.BO,INR
AARTISURF,Aarti Surfactants Ltd,Unclassified,AARTISURF.BO,INR
BONLON,Bonlon Industries Ltd,Unclassified,BONLON.BO,INR
BOROLTD,Borosil Ltd,Unclassified,BOROLTD.BO,INR
ROSSARI,Rossari Biotech Ltd,Unclassified,ROSSARI.BO,INR
NDRAUTO,NDR Auto Components Ltd,Unclassified,NDRAUTO.BO,INR
SBGLP,Suratwwala Business Group Ltd,Unclassified,SBGLP.BO,INR
ALPL30IETF,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Unclassified,ALPL30IETF.BO,INR
MAXHEALTH,Max Healthcare Institute Ltd,Unclassified,MAXHEALTH.BO,INR
ITIETF,ICICI Prudential Nifty IT ETF,Unclassified,ITIETF.BO,INR
MAXIND,Max India Ltd,Unclassified,MAXIND.BO,INR
HDFCNIFBAN,HDFC Nifty Banking ETF,Unclassified,HDFCNIFBAN.BO,INR
BANKBETA,UTI NIFTY BANK ETF,Unclassified,BANKBETA.BO,INR
HAPPSTMNDS,Happiest Minds Technologies Ltd,Unclassified,HAPPSTMNDS.BO,INR
ROUTE,Route Mobile Ltd,Unclassified,ROUTE.BO,INR
SAMRATFORG,Samrat Forgings Ltd,Unclassified,SAMRATFORG.BO,INR
ADVAIT,Advait Energy Transitions Ltd,Unclassified,ADVAIT.BO,INR
ADL,Archidply Decor Ltd,Unclassified,ADL.BO,INR
CAMS,Computer Age Management Services Ltd,Unclassified,CAMS.BO,INR
CHEMCON,Chemcon Speciality Chemicals Ltd,Unclassified,CHEMCON.BO,INR
SECMARK,SecMark Consultancy Ltd,Unclassified,SECMARK.BO,INR
ANGELONE,Angel One Ltd,Unclassified,ANGELONE.BO,INR
ATAM,Atam Valves Ltd,Unclassified,ATAM.BO,INR
MAZDOCK,Mazagon Dock Shipbuilders Ltd,Unclassified,MAZDOCK.BO,INR
UTIAMC,UTI Asset Management Company Ltd,Unclassified,UTIAMC.BO,INR
GMPL,G M Polyplast Ltd,Unclassified,GMPL.BO,INR
LIKHITHA,Likhitha Infrastructure Ltd,Unclassified,LIKHITHA.BO,INR
VGIL,Veer Global Infraconstruction Ltd,Unclassified,VGIL.BO,INR
HEMIPROP,Hemisphere Properties India Ltd,Unclassified,HEMIPROP.BO,INR
EQUITASBNK,Equitas Small Finance Bank Ltd,Unclassified,EQUITASBNK.BO,INR
SHINEFASH,Shine Fashions (India) Ltd,Unclassified,SHINEFASH.BO,INR
GLAND,Gland Pharma Ltd,Unclassified,GLAND.BO,INR
ESG,Mirae Asset Nifty 100 ESG Sector Leaders ETF,Unclassified,ESG.BO,INR
NETPIX,Net Pix Shorts Digital Media Ltd,Unclassified,NETPIX.BO,INR
RBA,Restaurant Brands Asia Ltd,Unclassified,RBA.BO,INR
TARC,Tarc Ltd,Unclassified,TARC.BO,INR
RVHL,Ravinder Heights Ltd,Unclassified,RVHL.BO,INR
FAIRCHEMOR,Fairchem Organics Ltd,Unclassified,FAIRCHEMOR.BO,INR
BECTORFOOD,Mrs. Bectors Food Specialities Ltd,Unclassified,BECTORFOOD.BO,INR
AWHCL,Antony Waste Handling Cell Ltd,Unclassified,AWHCL.BO,INR
INFRABEES,Nippon India ETF Nifty Infrastructure BeES,Unclassified,INFRABEES.BO,INR
RFLL,Rita Finance and Leasing Ltd,Unclassified,RFLL.BO,INR
IRFC,Indian Railway Finance Corporation Ltd,Unclassified,IRFC.BO,INR
INDIGOPNTS,Indigo Paints Ltd,Unclassified,INDIGOPNTS.BO,INR
HOMEFIRST,Home First Finance Company India Ltd,Unclassified,HOMEFIRST.BO,INR
STOVEKRAFT,Stove Kraft Ltd,Unclassified,STOVEKRAFT.BO,INR
MRP,MRP Agro Ltd,Unclassified,MRP.BO,INR
SMCGLOBAL,SMC Global Securities Ltd,Unclassified,SMCGLOBAL.BO,INR
NURECA,Nureca Ltd,Unclassified,NURECA.BO,INR
RAILTEL,RailTel Corporation of India Ltd,Unclassified,RAILTEL.BO,INR
HERANBA,Heranba Industries Ltd,Unclassified,HERANBA.BO,INR
DAVANGERE,Davangere Sugar Company Ltd,Unclassified,DAVANGERE.BO,INR
DRCSYSTEMS,DRC Systems India Ltd,Unclassified,DRCSYSTEMS.BO,INR
ADJIA,Adjia Technologies Ltd,Unclassified,ADJIA.BO,INR
MTARTECH,MTAR Technologies Ltd,Unclassified,MTARTECH.BO,INR
JUBLINGREA,Jubilant Ingrevia Ltd,Unclassified,JUBLINGREA.BO,INR
EASEMYTRIP,Easy Trip Planners Ltd,Unclassified,EASEMYTRIP.BO,INR
KMEW,Knowledge Marine & Engineering Works Ltd,Unclassified,KMEW.BO,INR
ANURAS,Anupam Rasayan India Ltd,Unclassified,ANURAS.BO,INR
CRAFTSMAN,Craftsman Automation Ltd,Unclassified,CRAFTSMAN.BO,INR
LXCHEM,Laxmi Organic Industries Ltd,Unclassified,LXCHEM.BO,INR
KALYANKJIL,Kalyan Jewellers India Ltd,Unclassified,KALYANKJIL.BO,INR
SURYODAY,Suryoday Small Finance Bank Ltd,Unclassified,SURYODAY.BO,INR
NAZARA,Nazara Technologies Ltd,Unclassified,NAZARA.BO,INR
SUVIDHAA,Suvidhaa Infoserve Ltd,Unclassified,SUVIDHAA.BO,INR
NIKSTECH,Niks Technology Ltd,Unclassified,NIKSTECH.BO,INR
UFBL,United Foodbrands Ltd,Unclassified,UFBL.BO,INR
EKI,EKI Energy Services Ltd,Unclassified,EKI.BO,INR
RCAN,Rajeshwari Cans Ltd,Unclassified,RCAN.BO,INR
JETMALL,Jetmall Spices and Masala Ltd,Unclassified,JETMALL.BO,INR
LODHA,Lodha Developers Ltd,Unclassified,LODHA.BO,INR
DEEPINDS,Deep Industries Ltd,Unclassified,DEEPINDS.BO,INR
KGES,Kuberan Global Edu Solutions Ltd,Unclassified,KGES.BO,INR
MAFANG,Mirae Asset NYSE FANG+ ETF,Unclassified,MAFANG.BO,INR
HEALTHIETF,ICICI Prudential Nifty Healthcare ETF,Unclassified,HEALTHIETF.BO,INR
VINEETLAB,Vineet Laboratories Ltd,Unclassified,VINEETLAB.BO,INR
SHYAMMETL,Shyam Metalics and Energy Ltd,Unclassified,SHYAMMETL.BO,INR
SONACOMS,Sona BLW Precision Forgings Ltd,Unclassified,SONACOMS.BO,INR
DODLA,Dodla Dairy Ltd,Unclassified,DODLA.BO,INR
KIMS,Krishna Institute of Medical Sciences Ltd,Unclassified,KIMS.BO,INR
ADESHWAR,Adeshwar Meditex Ltd,Unclassified,ADESHWAR.BO,INR
TIMESGREEN,Times Green Energy (India) Ltd,Unclassified,TIMESGREEN.BO,INR
IPL,India Pesticides Ltd,Unclassified,IPL.BO,INR
FOCUS,Focus Business Solution Ltd,Unclassified,FOCUS.BO,INR
GRINFRA,G R Infraprojects Ltd,Unclassified,GRINFRA.BO,INR
CLEAN,Clean Science and Technology Ltd,Unclassified,CLEAN.BO,INR
AAPLUSTRAD,AA Plus Tradelink Ltd,Unclassified,AAPLUSTRAD.BO,INR
ETERNAL,Eternal Ltd,Unclassified,ETERNAL.BO,INR
TATVA,Tatva Chintan Pharma Chem Ltd,Unclassified,TATVA.BO,INR
ALIVUS,Alivus Life Sciences Ltd,Unclassified,ALIVUS.BO,INR
BFSI,Mirae Asset Nifty Financial Services ETF,Unclassified,BFSI.BO,INR
GCSL,Gretex Corporate Services Ltd,Unclassified,GCSL.BO,INR
ROLEXRINGS,Rolex Rings Ltd,Unclassified,ROLEXRINGS.BO,INR
FMCGIETF,ICICI Prudential Nifty FMCG ETF,Unclassified,FMCGIETF.BO,INR
EXXARO,Exxaro Tiles Ltd,Unclassified,EXXARO.BO,INR
KRSNAA,Krsnaa Diagnostics Ltd,Unclassified,KRSNAA.BO,INR
WINDLAS,Windlas Biotech Ltd,Unclassified,WINDLAS.BO,INR
DEVYANI,Devyani International Ltd,Unclassified,DEVYANI.BO,INR
MOL,Meghmani Organics Ltd,Unclassified,MOL.BO,INR
EPIGRAL,Epigral Ltd,Unclassified,EPIGRAL.BO,INR
CARTRADE,CarTrade Tech Ltd,Unclassified,CARTRADE.BO,INR
NUVOCO,Nuvoco Vistas Corporation Ltd,Unclassified,NUVOCO.BO,INR
APTUS,Aptus Value Housing Finance India Ltd,Unclassified,APTUS.BO,INR
CHEMPLASTS,Chemplast Sanmar Ltd,Unclassified,CHEMPLASTS.BO,INR
SHARPLINE,Sharpline Broadcast Ltd,Unclassified,SHARPLINE.BO,INR
AASHKA,Aashka Hospitals Ltd,Unclassified,AASHKA.BO,INR
AXISTECETF,Axis NIFTY IT ETF,Unclassified,AXISTECETF.BO,INR
AXISHCETF,Axis NIFTY Healthcare ETF,Unclassified,AXISHCETF.BO,INR
ACUTAAS,Acutaas Chemicals Ltd,Unclassified,ACUTAAS.BO,INR
VIJAYA,Vijaya Diagnostic Centre Ltd,Unclassified,VIJAYA.BO,INR
NBL,Naapbooks Ltd,Unclassified,NBL.BO,INR
POBS,PlatinumOne Business Services Ltd,Unclassified,POBS.BO,INR
AXISCETF,Axis NIFTY India Consumption ETF,Unclassified,AXISCETF.BO,INR
SANSERA,Sansera Engineering Ltd,Unclassified,SANSERA.BO,INR
PREVEST,Prevest Denpro Ltd,Unclassified,PREVEST.BO,INR
MARKOLINES,Markolines Pavement Technologies Ltd,Unclassified,MARKOLINES.BO,INR
MASPTOP50,Mirae Asset S&P 500 Top 50 ETF,Unclassified,MASPTOP50.BO,INR
SBLI,SBL Infratech Ltd,Unclassified,SBLI.BO,INR
